flat_index,channel,time,freq,embedded_bit,decoded_bit,error,recovered_z,embedded_z,abs_z_diff
294,0,18,6,0,0,0,-1.5994559526443481,-0.6744897365570068,0.9249662160873413
295,0,18,7,0,0,0,-0.7574150562286377,-0.6744897365570068,0.08292531967163086
296,0,18,8,1,1,0,1.8964146375656128,0.6744897365570068,1.221924901008606
297,0,18,9,1,1,0,0.8287795782089233,0.6744897365570068,0.1542898416519165
298,0,18,10,0,0,0,-0.6919505000114441,-0.6744897365570068,0.017460763454437256
299,0,18,11,1,1,0,0.8020616769790649,0.6744897365570068,0.1275719404220581
300,0,18,12,0,0,0,-0.6719671487808228,-0.6744897365570068,0.002522587776184082
301,0,18,13,0,0,0,-0.9973811507225037,-0.6744897365570068,0.3228914141654968
302,0,18,14,1,1,0,0.3060978651046753,0.6744897365570068,0.36839187145233154
303,0,18,15,1,0,1,-0.06945481896400452,0.6744897365570068,0.7439445555210114
304,0,19,0,1,0,1,-0.0058448901399970055,0.6744897365570068,0.6803346266970038
305,0,19,1,1,1,0,0.040956635028123856,0.6744897365570068,0.633533101528883
306,0,19,2,1,1,0,0.559697151184082,0.6744897365570068,0.1147925853729248
307,0,19,3,1,1,0,0.6182243227958679,0.6744897365570068,0.056265413761138916
308,0,19,4,0,0,0,-1.3082910776138306,-0.6744897365570068,0.6338013410568237
309,0,19,5,1,1,0,0.3798069655895233,0.6744897365570068,0.2946827709674835
310,0,19,6,1,1,0,0.3109229505062103,0.6744897365570068,0.3635667860507965
311,0,19,7,0,0,0,-1.2084766626358032,-0.6744897365570068,0.5339869260787964
312,0,19,8,0,0,0,-0.4825187027454376,-0.6744897365570068,0.1919710338115692
313,0,19,9,1,0,1,-0.12087702751159668,0.6744897365570068,0.7953667640686035
314,0,19,10,0,0,0,-1.1924641132354736,-0.6744897365570068,0.5179743766784668
315,0,19,11,0,0,0,-1.0046274662017822,-0.6744897365570068,0.3301377296447754
316,0,19,12,0,0,0,-1.163507103919983,-0.6744897365570068,0.4890173673629761
317,0,19,13,0,0,0,-0.9892368316650391,-0.6744897365570068,0.3147470951080322
318,0,19,14,1,0,1,-0.11892873048782349,0.6744897365570068,0.7934184670448303
319,0,19,15,1,1,0,0.7124786376953125,0.6744897365570068,0.037988901138305664
320,0,20,0,1,1,0,0.5282819867134094,0.6744897365570068,0.1462077498435974
321,0,20,1,0,0,0,-1.0936044454574585,-0.6744897365570068,0.41911470890045166
322,0,20,2,1,1,0,0.5698251724243164,0.6744897365570068,0.10466456413269043
323,0,20,3,0,0,0,-1.1340548992156982,-0.6744897365570068,0.4595651626586914
324,0,20,4,1,1,0,0.5712586641311646,0.6744897365570068,0.10323107242584229
325,0,20,5,0,0,0,-1.1638669967651367,-0.6744897365570068,0.4893772602081299
326,0,20,6,1,0,1,-0.29948320984840393,0.6744897365570068,0.9739729464054108
